levelId,code,levelType,playMode,passed,simulatorError,attempt,seed,state,shotLimit,shotsFired,clearRemainingShots,timeLimitSeconds,remainingTimeSeconds,score,boardCells,sourceName,errorMessage
554,L554_FULL_SYSTEM_MASTERY,normal,shot_limited,true,false,1,3771970584,won_settlement_pending,42,22,20,,,15200,2,levels_pack_501_600.json#level_554,
555,L555_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,2258255785,lost_objective,42,37,5,,,8140,0,levels_pack_501_600.json#level_555,
556,L556_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,614637950,lost_objective,43,20,23,,,7954,0,levels_pack_501_600.json#level_556,
557,L557_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,3127716623,lost_objective,43,35,8,,,9061,4,levels_pack_501_600.json#level_557,
558,L558_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,1479922396,out_of_shots_add_ball_prompt,44,44,0,,,4036,64,levels_pack_501_600.json#level_558,
559,L559_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,4294726765,lost_objective,45,14,31,,,3965,4,levels_pack_501_600.json#level_559,
560,L560_FULL_SYSTEM_MASTERY,special_floating_island,timed_infinite_shots,false,false,1,2642730530,lost_objective,,41,,90,0,9297,34,levels_pack_501_600.json#level_560,
561,L561_FULL_SYSTEM_MASTERY,normal,shot_limited,true,false,1,860832243,won_settlement_pending,41,39,2,,,10183,0,levels_pack_501_600.json#level_561,
562,L562_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,3507997568,lost_objective,42,21,21,,,3716,0,levels_pack_501_600.json#level_562,
563,L563_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,true,false,1,1893616977,won_settlement_pending,41,13,28,,,18648,0,levels_pack_501_600.json#level_563,
564,L564_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,384234726,lost_objective,42,23,19,,,6142,2,levels_pack_501_600.json#level_564,
565,L565_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,3031531191,lost_objective,42,25,17,,,8405,0,levels_pack_501_600.json#level_565,
566,L566_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,1249501252,out_of_shots_add_ball_prompt,43,43,0,,,5794,24,levels_pack_501_600.json#level_566,
567,L567_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,3892341269,lost_objective,43,22,21,,,9408,4,levels_pack_501_600.json#level_567,
568,L568_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,2412309930,lost_objective,44,37,7,,,8082,4,levels_pack_501_600.json#level_568,
569,L569_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,764647291,out_of_shots_add_ball_prompt,45,45,0,,,4131,60,levels_pack_501_600.json#level_569,
570,L570_FULL_SYSTEM_MASTERY,special_floating_island,timed_infinite_shots,false,false,1,3277461768,lost_objective,,16,,90,55.7,7509,4,levels_pack_501_600.json#level_570,
571,L571_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,1633845465,lost_objective,41,23,18,,,4538,0,levels_pack_501_600.json#level_571,
572,L572_FULL_SYSTEM_MASTERY,normal,shot_limited,true,false,1,120392302,won_settlement_pending,42,22,20,,,29190,0,levels_pack_501_600.json#level_572,
573,L573_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,2801110079,lost_objective,42,22,20,,,5140,0,levels_pack_501_600.json#level_573,
574,L574_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,1153185740,lost_objective,42,37,5,,,7916,2,levels_pack_501_600.json#level_574,
575,L575_FULL_SYSTEM_MASTERY,normal,shot_limited,true,false,1,3661937053,won_settlement_pending,42,29,13,,,14075,0,levels_pack_501_600.json#level_575,
576,L576_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,2014258002,lost_objective,43,25,18,,,4863,0,levels_pack_501_600.json#level_576,
577,L577_FULL_SYSTEM_MASTERY,normal,shot_limited,true,false,1,534227683,won_settlement_pending,43,43,0,,,14783,4,levels_pack_501_600.json#level_577,
578,L578_FULL_SYSTEM_MASTERY,normal,shot_limited,true,false,1,3181259952,won_settlement_pending,44,26,18,,,15411,4,levels_pack_501_600.json#level_578,
579,L579_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,1403442753,lost_objective,45,44,1,,,5872,4,levels_pack_501_600.json#level_579,
580,L580_FULL_SYSTEM_MASTERY,special_floating_island,timed_infinite_shots,false,false,1,4050737174,lost_objective,,25,,90,37.45,8816,4,levels_pack_501_600.json#level_580,
581,L581_FULL_SYSTEM_MASTERY,normal,shot_limited,true,false,1,2537145255,won_settlement_pending,41,19,22,,,32192,0,levels_pack_501_600.json#level_581,
582,L582_FULL_SYSTEM_MASTERY,normal,shot_limited,true,false,1,918570356,won_settlement_pending,42,29,13,,,19757,0,levels_pack_501_600.json#level_582,
583,L583_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,3565735685,lost_objective,42,27,15,,,6032,0,levels_pack_501_600.json#level_583,
584,L584_FULL_SYSTEM_MASTERY,normal,shot_limited,true,false,1,1783854810,won_settlement_pending,42,25,17,,,32269,2,levels_pack_501_600.json#level_584,
585,L585_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,136050795,lost_objective,42,32,10,,,6794,0,levels_pack_501_600.json#level_585,
586,L586_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,false,true,1,2921488952,simulator_error,42,28,14,,,2019,53,levels_pack_501_600.json#level_586,Trapped sprite rescue bubble impact requires an attachment cell.
587,L587_FULL_SYSTEM_MASTERY,normal,shot_limited,true,false,1,1307239881,won_settlement_pending,43,30,13,,,41361,4,levels_pack_501_600.json#level_587,
588,L588_FULL_SYSTEM_MASTERY,normal,shot_limited,true,false,1,3820318622,won_settlement_pending,44,39,5,,,16772,4,levels_pack_501_600.json#level_588,
589,L589_FULL_SYSTEM_MASTERY,normal,shot_limited,true,false,1,2172391727,won_settlement_pending,45,28,17,,,15264,4,levels_pack_501_600.json#level_589,
590,L590_FULL_SYSTEM_MASTERY,special_floating_island,timed_infinite_shots,true,false,1,654612732,won,,39,,90,5.6,12072,4,levels_pack_501_600.json#level_590,
591,L591_FULL_SYSTEM_MASTERY,normal,shot_limited,true,false,1,3335455373,won_settlement_pending,41,15,26,,,23210,0,levels_pack_501_600.json#level_591,
592,L592_FULL_SYSTEM_MASTERY,normal,shot_limited,true,false,1,1687651394,won_settlement_pending,42,27,15,,,18251,0,levels_pack_501_600.json#level_592,
593,L593_FULL_SYSTEM_MASTERY,normal,shot_limited,true,false,1,4200467987,won_settlement_pending,42,26,16,,,12343,0,levels_pack_501_600.json#level_593,
594,L594_FULL_SYSTEM_MASTERY,normal,shot_limited,true,false,1,2556866976,won_settlement_pending,42,28,14,,,12227,2,levels_pack_501_600.json#level_594,
595,L595_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,1043413873,lost_objective,42,27,15,,,5511,0,levels_pack_501_600.json#level_595,
596,L596_FULL_SYSTEM_MASTERY,normal,shot_limited,true,false,1,3724131590,won_settlement_pending,43,9,34,,,14143,0,levels_pack_501_600.json#level_596,
597,L597_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,1937777879,lost_objective,43,26,17,,,6261,4,levels_pack_501_600.json#level_597,
598,L598_FULL_SYSTEM_MASTERY,normal,shot_limited,false,false,1,289975908,out_of_shots_add_ball_prompt,44,44,0,,,6287,60,levels_pack_501_600.json#level_598,
599,L599_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,false,true,1,3071496245,simulator_error,43,12,31,,,7455,20,levels_pack_501_600.json#level_599,Trapped sprite rescue bubble impact requires an attachment cell.
600,L600_FULL_SYSTEM_MASTERY,special_floating_island,timed_infinite_shots,false,false,1,1457249226,lost_objective,,41,,90,0,4525,44,levels_pack_501_600.json#level_600,
601,L601_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,4108475803,lost_objective,41,27,14,,,6304,0,levels_pack_601_700.json#level_601,
602,L602_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,2326447912,lost_objective,42,28,14,,,5159,0,levels_pack_601_700.json#level_602,
603,L603_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,678776569,won_settlement_pending,42,18,24,,,11499,0,levels_pack_601_700.json#level_603,
604,L604_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3460165774,won_settlement_pending,42,23,19,,,14159,2,levels_pack_601_700.json#level_604,
605,L605_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,1841592927,lost_objective,42,17,25,,,8434,0,levels_pack_601_700.json#level_605,
606,L606_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,59571692,won_settlement_pending,42,25,17,,,13175,0,levels_pack_601_700.json#level_606,
607,L607_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2706859965,won_settlement_pending,44,17,27,,,19331,4,levels_pack_601_700.json#level_607,
608,L608_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,1193273714,lost_objective,43,21,22,,,7934,4,levels_pack_601_700.json#level_608,
609,L609_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,3844510467,out_of_shots_add_ball_prompt,45,45,0,,,7416,20,levels_pack_601_700.json#level_609,
610,L610_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,false,false,1,2230393552,lost_objective,,41,,90,0,4132,74,levels_pack_601_700.json#level_610,
611,L611_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,448371809,lost_objective,41,26,15,,,5182,0,levels_pack_601_700.json#level_611,
612,L612_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3091203638,won_settlement_pending,42,18,24,,,18069,0,levels_pack_601_700.json#level_612,
613,L613_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,1577617863,out_of_shots_add_ball_prompt,42,42,0,,,7603,13,levels_pack_601_700.json#level_613,
614,L614_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,4258476948,won_settlement_pending,42,29,13,,,22305,2,levels_pack_601_700.json#level_614,
615,L615_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,2476455205,lost_objective,42,18,24,,,7853,0,levels_pack_601_700.json#level_615,
616,L616_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,832716026,won_settlement_pending,42,14,28,,,13185,0,levels_pack_601_700.json#level_616,
617,L617_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3614090891,won_settlement_pending,44,34,10,,,13954,4,levels_pack_601_700.json#level_617,
618,L618_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,1966418008,lost_objective,43,20,23,,,9405,4,levels_pack_601_700.json#level_618,
619,L619_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,352179177,out_of_shots_add_ball_prompt,45,45,0,,,5806,84,levels_pack_601_700.json#level_619,
620,L620_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,true,false,1,2860799422,won,,31,,90,29.3,11102,4,levels_pack_601_700.json#level_620,
621,L621_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1212997455,won_settlement_pending,41,17,24,,,33468,0,levels_pack_601_700.json#level_621,
622,L622_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3994501404,won_settlement_pending,42,27,15,,,11473,0,levels_pack_601_700.json#level_622,
623,L623_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,2380253357,lost_objective,42,24,18,,,6057,0,levels_pack_601_700.json#level_623,
624,L624_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,602305122,won_settlement_pending,42,4,38,,,17092,2,levels_pack_601_700.json#level_624,
625,L625_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,false,true,1,3249468467,simulator_error,41,6,35,,,927,104,levels_pack_601_700.json#level_625,Trapped sprite rescue bubble impact requires an attachment cell.
626,L626_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1736015808,won_settlement_pending,42,29,13,,,14746,0,levels_pack_601_700.json#level_626,
627,L627_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,84009361,won_settlement_pending,44,33,11,,,11412,4,levels_pack_601_700.json#level_627,
628,L628_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2764598054,won_settlement_pending,43,30,13,,,17964,4,levels_pack_601_700.json#level_628,
629,L629_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,982717175,lost_objective,45,17,28,,,6348,4,levels_pack_601_700.json#level_629,
630,L630_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,true,false,1,3629880452,won,,14,,90,58.7,9823,4,levels_pack_601_700.json#level_630,
631,L631_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2120359509,won_settlement_pending,41,15,26,,,25290,0,levels_pack_601_700.json#level_631,
632,L632_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,472547818,won_settlement_pending,42,25,17,,,18165,0,levels_pack_601_700.json#level_632,
633,L633_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3019180987,won_settlement_pending,42,36,6,,,21231,0,levels_pack_601_700.json#level_633,
634,L634_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1371376968,won_settlement_pending,42,30,12,,,12267,2,levels_pack_601_700.json#level_634,
635,L635_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,4148442905,won_settlement_pending,42,23,19,,,14925,0,levels_pack_601_700.json#level_635,
636,L636_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2500640430,won_settlement_pending,42,22,20,,,21910,0,levels_pack_601_700.json#level_636,
637,L637_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,886513791,won_settlement_pending,44,14,30,,,26667,4,levels_pack_601_700.json#level_637,
638,L638_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,3399461388,lost_objective,43,8,35,,,6485,4,levels_pack_601_700.json#level_638,
639,L639_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,1755721181,lost_objective,45,16,29,,,3945,4,levels_pack_601_700.json#level_639,
640,L640_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,false,false,1,242145170,lost_objective,,29,,90,30.25,7977,4,levels_pack_601_700.json#level_640,
641,L641_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,2889439523,lost_objective,41,12,29,,,7029,0,levels_pack_601_700.json#level_641,
642,L642_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,false,true,1,1136771312,simulator_error,41,16,25,,,3133,63,levels_pack_601_700.json#level_642,Trapped sprite rescue bubble impact requires an attachment cell.
643,L643_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,3783805569,lost_objective,42,26,16,,,5606,0,levels_pack_601_700.json#level_643,
644,L644_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,2270219350,lost_objective,42,29,13,,,4347,2,levels_pack_601_700.json#level_644,
645,L645_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,622557159,lost_objective,42,19,23,,,8429,0,levels_pack_601_700.json#level_645,
646,L646_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3139697076,won_settlement_pending,42,20,22,,,14507,0,levels_pack_601_700.json#level_646,
647,L647_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,1525310277,lost_objective,44,20,24,,,5998,4,levels_pack_601_700.json#level_647,
648,L648_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,4172473626,lost_objective,43,17,26,,,4996,4,levels_pack_601_700.json#level_648,
649,L649_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,2659019947,lost_objective,45,28,17,,,6300,4,levels_pack_601_700.json#level_649,
650,L650_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,false,false,1,1006900856,lost_objective,,46,,90,0,1532,94,levels_pack_601_700.json#level_650,
651,L651_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3553400841,won_settlement_pending,41,22,19,,,24825,0,levels_pack_601_700.json#level_651,
652,L652_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,1905722334,lost_objective,42,18,24,,,5215,0,levels_pack_601_700.json#level_652,
653,L653_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,392136047,won_settlement_pending,42,26,16,,,14225,0,levels_pack_601_700.json#level_653,
654,L654_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,3043364668,lost_objective,42,28,14,,,8625,2,levels_pack_601_700.json#level_654,
655,L655_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,1261352653,lost_objective,42,11,31,,,8569,0,levels_pack_601_700.json#level_655,
656,L656_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,3942201474,lost_objective,42,22,20,,,7518,0,levels_pack_601_700.json#level_656,
657,L657_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2290197075,won_settlement_pending,44,39,5,,,14899,4,levels_pack_601_700.json#level_657,
658,L658_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,776480224,won_settlement_pending,43,18,25,,,11166,4,levels_pack_601_700.json#level_658,
659,L659_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,3423645617,lost_objective,45,42,3,,,5377,4,levels_pack_601_700.json#level_659,
660,L660_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,false,false,1,1675317574,lost_objective,,47,,90,0,8693,50,levels_pack_601_700.json#level_660,
661,L661_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,31709975,lost_objective,41,34,7,,,7513,0,levels_pack_601_700.json#level_661,
662,L662_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2812953252,won_settlement_pending,42,23,19,,,21229,0,levels_pack_601_700.json#level_662,
663,L663_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,true,false,1,1165149301,won_settlement_pending,41,27,14,,,20508,0,levels_pack_601_700.json#level_663,
664,L664_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3678227978,won_settlement_pending,42,12,30,,,33666,2,levels_pack_601_700.json#level_664,
665,L665_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2059792859,won_settlement_pending,42,20,22,,,25312,0,levels_pack_601_700.json#level_665,
666,L666_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,411859816,out_of_shots_add_ball_prompt,42,42,0,,,6072,45,levels_pack_601_700.json#level_666,
667,L667_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3193240889,won_settlement_pending,44,17,27,,,31485,4,levels_pack_601_700.json#level_667,
668,L668_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,1545561294,out_of_shots_add_ball_prompt,43,43,0,,,24715,31,levels_pack_601_700.json#level_668,
669,L669_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,4062703263,out_of_shots_add_ball_prompt,45,45,0,,,5679,48,levels_pack_601_700.json#level_669,
670,L670_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,false,false,1,2448330796,lost_objective,,44,,90,0,2234,83,levels_pack_601_700.json#level_670,
671,L671_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,934878205,won_settlement_pending,41,23,18,,,10933,0,levels_pack_601_700.json#level_671,
672,L672_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3577847218,won_settlement_pending,42,28,14,,,22858,0,levels_pack_601_700.json#level_672,
673,L673_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1795688259,won_settlement_pending,42,39,3,,,16526,0,levels_pack_601_700.json#level_673,
674,L674_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,181438736,won_settlement_pending,42,16,26,,,38836,2,levels_pack_601_700.json#level_674,
675,L675_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2828742817,won_settlement_pending,42,36,6,,,12348,0,levels_pack_601_700.json#level_675,
676,L676_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,1319352950,lost_objective,42,27,15,,,7155,0,levels_pack_601_700.json#level_676,
677,L677_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3966385159,won_settlement_pending,44,8,36,,,16146,4,levels_pack_601_700.json#level_677,
678,L678_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,2184357844,lost_objective,43,24,19,,,8552,4,levels_pack_601_700.json#level_678,
679,L679_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,570239333,lost_objective,45,34,11,,,7971,4,levels_pack_601_700.json#level_679,
680,L680_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,false,false,1,3347436346,lost_objective,,44,,90,0,3767,61,levels_pack_601_700.json#level_680,
681,L681_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,1699502795,lost_objective,41,19,22,,,6529,0,levels_pack_601_700.json#level_681,
682,L682_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,4212448408,won_settlement_pending,42,9,33,,,20894,0,levels_pack_601_700.json#level_682,
683,L683_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,2598323753,lost_objective,42,24,18,,,7502,0,levels_pack_601_700.json#level_683,
684,L684_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,954714622,won_settlement_pending,42,41,1,,,9563,2,levels_pack_601_700.json#level_684,
685,L685_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,3735974799,won_settlement_pending,42,42,0,,,11154,0,levels_pack_601_700.json#level_685,
686,L686_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,false,true,1,2088170844,simulator_error,41,9,32,,,760,82,levels_pack_601_700.json#level_686,Trapped sprite rescue bubble impact requires an attachment cell.
687,L687_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,302087405,lost_objective,44,27,17,,,6216,4,levels_pack_601_700.json#level_687,
688,L688_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,2982799010,out_of_shots_add_ball_prompt,43,43,0,,,5108,56,levels_pack_601_700.json#level_688,
689,L689_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,1469081715,out_of_shots_add_ball_prompt,45,45,0,,,2319,75,levels_pack_601_700.json#level_689,
690,L690_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,false,false,1,4116386304,lost_objective,,41,,90,0,4519,57,levels_pack_601_700.json#level_690,
691,L691_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,2338559441,won_settlement_pending,41,29,12,,,12075,0,levels_pack_601_700.json#level_691,
692,L692_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,690626406,won_settlement_pending,42,22,20,,,21395,0,levels_pack_601_700.json#level_692,
693,L693_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,3371335991,lost_objective,42,27,15,,,8310,0,levels_pack_601_700.json#level_693,
694,L694_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1857882308,won_settlement_pending,42,22,20,,,16240,2,levels_pack_601_700.json#level_694,
695,L695_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,205894293,lost_objective,42,15,27,,,6185,0,levels_pack_601_700.json#level_695,
696,L696_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,2718708778,lost_objective,42,24,18,,,8877,0,levels_pack_601_700.json#level_696,
697,L697_BLAST_CHAIN_ROUTES,normal,shot_limited,true,false,1,1104461819,won_settlement_pending,44,24,20,,,26638,4,levels_pack_601_700.json#level_697,
698,L698_BLAST_CHAIN_ROUTES,normal,shot_limited,false,false,1,3885965704,out_of_shots_add_ball_prompt,43,43,0,,,960,89,levels_pack_601_700.json#level_698,
699,L699_TRAPPED_SPRITE_RESCUE,trapped_sprite_rescue,shot_limited,true,false,1,2242358105,won_settlement_pending,43,22,21,,,14587,0,levels_pack_601_700.json#level_699,
700,L700_BLAST_CHAIN_ROUTES,special_floating_island,timed_infinite_shots,true,false,1,460215022,won,,14,,90,56.3,10098,4,levels_pack_601_700.json#level_700,
701,L701_GROWTH_AND_KEYS,normal,shot_limited,true,false,1,3107378367,won_settlement_pending,43,11,32,,,27225,0,levels_pack_701_800.json#level_701,
702,L702_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,1489067596,lost_objective,44,40,4,,,7593,0,levels_pack_701_800.json#level_702,
703,L703_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,4270440477,out_of_shots_add_ball_prompt,44,44,0,,,5328,41,levels_pack_701_800.json#level_703,
704,L704_GROWTH_AND_KEYS,normal,shot_limited,true,false,1,2622507986,won_settlement_pending,44,38,6,,,17224,2,levels_pack_701_800.json#level_704,
705,L705_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,840486243,out_of_shots_add_ball_prompt,44,44,0,,,7862,30,levels_pack_701_800.json#level_705,
706,L706_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,3491985200,out_of_shots_add_ball_prompt,45,45,0,,,3983,56,levels_pack_701_800.json#level_706,
707,L707_GROWTH_AND_KEYS,normal,shot_limited,true,false,1,2011954881,won_settlement_pending,46,40,6,,,16541,4,levels_pack_701_800.json#level_707,
708,L708_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,364011670,out_of_shots_add_ball_prompt,46,46,0,,,2831,69,levels_pack_701_800.json#level_708,
709,L709_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,2876959271,out_of_shots_add_ball_prompt,46,46,0,,,3572,97,levels_pack_701_800.json#level_709,
710,L710_GROWTH_AND_KEYS,special_floating_island,timed_infinite_shots,false,false,1,1225092596,lost_objective,,42,,90,0,6781,36,levels_pack_701_800.json#level_710,
711,L711_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,3905689477,out_of_shots_add_ball_prompt,43,43,0,,,4591,22,levels_pack_701_800.json#level_711,
712,L712_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,2392103258,lost_objective,44,26,18,,,6679,0,levels_pack_701_800.json#level_712,
713,L713_GROWTH_AND_KEYS,normal,shot_limited,true,false,1,744423659,won_settlement_pending,44,23,21,,,23472,0,levels_pack_701_800.json#level_713,
714,L714_GROWTH_AND_KEYS,normal,shot_limited,true,false,1,3261565624,won_settlement_pending,44,34,10,,,13486,2,levels_pack_701_800.json#level_714,
715,L715_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,1613630537,lost_objective,45,35,10,,,7188,0,levels_pack_701_800.json#level_715,
716,L716_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,133608990,out_of_shots_add_ball_prompt,45,45,0,,,5612,41,levels_pack_701_800.json#level_716,
717,L717_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,2776709551,out_of_shots_add_ball_prompt,46,46,0,,,2652,83,levels_pack_701_800.json#level_717,
718,L718_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,994681724,lost_objective,46,32,14,,,10663,4,levels_pack_701_800.json#level_718,
719,L719_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,3641713933,out_of_shots_add_ball_prompt,46,46,0,,,5004,63,levels_pack_701_800.json#level_719,
720,L720_GROWTH_AND_KEYS,special_floating_island,timed_infinite_shots,false,false,1,2027465922,lost_objective,,45,,90,0,5320,82,levels_pack_701_800.json#level_720,
721,L721_GROWTH_AND_KEYS,normal,shot_limited,false,false,1,518215315,lost_objective,43,18,25,,,4448,0,levels_pack_701_800.json#level_721,
722,L722_GROWTH_AND_KEYS,normal,shot_limited,true,false,1,3165378592,won_settlement_pending,44,22,22,,,15221,0,levels_pack_701_800.json#level_722,
